m,r,l,P,T,rho,epsilon,nabla,convective_status
1.5724751096013076e+33,22254255084.86488,1.0686595750718896e+34,1.7243021142766912e+16,8213404.778443648,15.527923235033604,0.26979114486277345,[0.22509371],0
1.5731465336446901e+33,22261199696.993176,1.0686777662433842e+34,1.7220291351752452e+16,8210979.988029194,15.512032381477487,0.26912083583714363,[0.22504812],0
1.573817957688072e+33,22268147070.923653,1.068695911842134e+34,1.71975801899932e+16,8208555.142098442,15.496149031302156,0.2684518715774478,[0.22500256],0
1.5744893817314547e+33,22275097211.578823,1.0687140119527833e+34,1.7174887642338204e+16,8206130.238341094,15.480273181547144,0.2677842496142426,[0.22495702],0
1.5751608057748367e+33,22282050123.891567,1.0687320666598981e+34,1.7152213693682452e+16,8203705.2744548805,15.464404829257166,0.2671179674849215,[0.22491151],0
1.5758322298182192e+33,22289005812.805183,1.0687500760479655e+34,1.7129558328966712e+16,8201280.248145547,15.448543971482065,0.26645302273368043,[0.22486602],0
1.5765036538616015e+33,22295964283.273346,1.0687680402013942e+34,1.7106921533177708e+16,8198855.157126865,15.432690605277086,0.26578941291150543,[0.22482057],0
1.5771750779049838e+33,22302925540.260136,1.0687859592045144e+34,1.7084303291347978e+16,8196429.999120628,15.416844727702845,0.2651271355761344,[0.22477513],0
1.577846501948366e+33,22309889588.740025,1.0688038331415778e+34,1.7061703588555944e+16,8194004.771856649,15.401006335825521,0.2644661882920375,[0.22472973],0
1.5785179259917483e+33,22316856433.697884,1.0688216620967573e+34,1.70391224099259e+16,8191579.473072761,15.385175426716916,0.26380656863039004,[0.22468435],0
1.5791893500351306e+33,22323826080.128975,1.0688394461541474e+34,1.7016559740628004e+16,8189154.10051482,15.369351997454597,0.2631482741690479,[0.224639],0
1.579860774078513e+33,22330798533.03895,1.0688571853977642e+34,1.6994015565878284e+16,8186728.651936705,15.353536045121972,0.26249130249252206,[0.22459368],0
1.5805321981218952e+33,22337773797.44388,1.0688748799115445e+34,1.6971489870938632e+16,8184303.125100315,15.337727566808406,0.26183565119194757,[0.22454838],0
1.5812036221652774e+33,22344751878.37019,1.0688925297793472e+34,1.694898264111682e+16,8181877.517775568,15.321926559609352,0.26118131786507126,[0.22450312],0
1.5818750462086597e+33,22351732780.854744,1.0689101350849527e+34,1.6926493861766472e+16,8179451.8277404085,15.306133020626401,0.2605283001162113,[0.22445788],0
1.582546470252042e+33,22358716509.944775,1.0689276959120627e+34,1.69040235182871e+16,8177026.052780798,15.29034694696746,0.25987659555624276,[0.22441266],0
1.5832178942954242e+33,22365703070.697914,1.0689452123442996e+34,1.6881571596124068e+16,8174600.190690722,15.274568335746805,0.2592262018025693,[0.22436748],0
1.5838893183388065e+33,22372692468.182194,1.0689626844652084e+34,1.6859138080768618e+16,8172174.2392721865,15.258797184085221,0.2585771164790952,[0.22432233],0
1.5845607423821888e+33,22379684707.476036,1.0689801123582548e+34,1.6836722957757856e+16,8169748.19633522,15.243033489110074,0.2579293372162055,[0.2242772],0
1.585232166425571e+33,22386679793.668266,1.0689974961068262e+34,1.681432621267476e+16,8167322.05969787,15.227277247955456,0.2572828616507378,[0.2242321],0
1.5859035904689536e+33,22393677731.858097,1.0690148357942312e+34,1.6791947831148164e+16,8164895.827186206,15.211528457762261,0.2566376874259597,[0.22418703],0
1.5865750145123356e+33,22400678527.155132,1.0690321315037e+34,1.6769587798852808e+16,8162469.496634324,15.195787115678336,0.25599381219154116,[0.22414199],0
1.5872464385557182e+33,22407682184.67939,1.0690493833183843e+34,1.6747246101509238e+16,8160043.065884332,15.180053218858516,0.25535123360353124,[0.22409698],0
1.5879178625991002e+33,22414688709.561256,1.069066591321357e+34,1.6724922724883944e+16,8157616.53278637,15.164326764464816,0.25470994932433816,[0.224052],0
1.5885892866424827e+33,22421698106.94154,1.0690837555956128e+34,1.6702617654789204e+16,8155189.895198589,15.148607749666459,0.25406995702269375,[0.22400705],0
1.5892607106858647e+33,22428710381.97142,1.0691008762240676e+34,1.6680330877083246e+16,8152763.1509871725,15.132896171640066,0.25343125437364467,[0.22396213],0
1.5899321347292473e+33,22435725539.812496,1.0691179532895584e+34,1.6658062377670084e+16,8150336.298026313,15.117192027569661,0.2527938390585115,[0.22391724],0
1.5906035587726293e+33,22442743585.636734,1.069134986874844e+34,1.6635812142499686e+16,8147909.334198236,15.1014953146469,0.2521577087648761,[0.22387238],0
1.5912749828160118e+33,22449764524.626526,1.069151977062605e+34,1.6613580157567806e+16,8145482.257393181,15.085806030071055,0.25152286118655454,[0.22382754],0
1.5919464068593938e+33,22456788361.97463,1.0691689239354425e+34,1.659136640891614e+16,8143055.065509413,15.070124171049244,0.25088929402357124,[0.22378274],0
1.5926178309027764e+33,22463815102.884224,1.0691858275758797e+34,1.6569170882632184e+16,8140627.756453214,15.054449734796417,0.2502570049821353,[0.22373797],0
1.5932892549461584e+33,22470844752.568855,1.0692026880663613e+34,1.6546993564849374e+16,8138200.328138894,15.038782718535579,0.24962599177461947,[0.22369323],0
1.593960678989541e+33,22477877316.2525,1.0692195054892532e+34,1.652483444174694e+16,8135772.778488777,15.023123119497791,0.24899625211953122,[0.22364852],0
1.594632103032923e+33,22484912799.16949,1.0692362799268422e+34,1.6502693499550052e+16,8133345.105433215,15.00747093492238,0.24836778374149543,[0.22360384],0
1.5953035270763055e+33,22491951206.564594,1.0692530114613376e+34,1.6480570724529684e+16,8130917.306910576,14.991826162056954,0.24774058437122298,[0.2235592],0
1.5959749511196877e+33,22498992543.69294,1.0692697001748698e+34,1.6458466103002732e+16,8128489.380867254,14.976188798157594,0.24711465174549616,[0.22351458],0
1.59664637516307e+33,22506036815.82007,1.0692863461494896e+34,1.643637962133193e+16,8126061.325257662,14.96055884048889,0.24648998360713725,[0.22346999],0
1.5973177992064523e+33,22513084028.221912,1.0693029494671707e+34,1.6414311265925888e+16,8123633.138044234,14.9449362863241,0.24586657770498901,[0.22342544],0
1.5979892232498346e+33,22520134186.184803,1.0693195102098074e+34,1.6392261023239088e+16,8121204.817197427,14.929321132945237,0.24524443179388952,[0.22338092],0
1.5986606472932168e+33,22527187295.00546,1.0693360284592158e+34,1.6370228879771872e+16,8118776.360695718,14.913713377643173,0.2446235436346506,[0.22333643],0
1.599332071336599e+33,22534243359.991,1.069352504297133e+34,1.6348214822070456e+16,8116347.766525608,14.898113017717762,0.24400391099403484,[0.22329197],0
1.6000034953799814e+33,22541302386.458946,1.0693689378052177e+34,1.6326218836726932e+16,8113919.032681615,14.882520050477941,0.2433855316447273,[0.22324754],0
1.6006749194233636e+33,22548364379.737198,1.0693853290650502e+34,1.6304240910379244e+16,8111490.157166283,14.866934473241844,0.24276840336532046,[0.22320315],0
1.601346343466746e+33,22555429345.16406,1.0694016781581325e+34,1.6282281029711218e+16,8109061.137990174,14.8513562833369,0.24215252394028594,[0.22315879],0
1.6020177675101282e+33,22562497288.088234,1.069417985165887e+34,1.6260339181452546e+16,8106631.973171873,14.83578547809995,0.2415378911599521,[0.22311446],0
1.6026891915535105e+33,22569568213.868816,1.0694342501696588e+34,1.6238415352378784e+16,8104202.660737989,14.820222054877357,0.24092450282048108,[0.22307016],0
1.6033606155968927e+33,22576642127.87529,1.0694504732507136e+34,1.621650952931136e+16,8101773.198723146,14.80466601102512,0.24031235672384757,[0.2230259],0
1.604032039640275e+33,22583719035.48755,1.0694666544902386e+34,1.619462169911757e+16,8099343.585169995,14.789117343908952,0.2397014506778164,[0.22298166],0
1.6047034636836573e+33,22590798942.095863,1.069482793969343e+34,1.6172751848710576e+16,8096913.818129207,14.773576050904436,0.2390917824959158,[0.22293747],0
1.6053748877270399e+33,22597881853.100918,1.0694988917690563e+34,1.6150899965049408e+16,8094483.895659472,14.75804212939711,0.23848334999741905,[0.2228933],0
1.6060463117704218e+33,22604967773.91377,1.069514947970331e+34,1.6129066035138988e+16,8092053.8158275075,14.742515576782573,0.23787615100732132,[0.22284917],0
1.6067177358138044e+33,22612056709.955894,1.0695309626540395e+34,1.6107250046030056e+16,8089623.576708044,14.726996390466583,0.23727018335631467,[0.22280507],0
1.6073891598571864e+33,22619148666.65915,1.0695469359009765e+34,1.608545198481928e+16,8087193.176383843,14.711484567865222,0.23666544488076954,[0.222761],0
1.608060583900569e+33,22626243649.46579,1.0695628677918582e+34,1.6063671838649136e+16,8084762.612945675,14.695980106404917,0.23606193342270534,[0.22271697],0
1.608732007943951e+33,22633341663.828465,1.0695787584073215e+34,1.6041909594708036e+16,8082331.884492347,14.680483003522653,0.23545964682978124,[0.22267297],0
1.6094034319873335e+33,22640442715.210228,1.0695946078279258e+34,1.6020165240230188e+16,8079900.989130674,14.664993256665975,0.23485858295525763,[0.22262901],0
1.6100748560307155e+33,22647546809.08451,1.0696104161341508e+34,1.599843876249574e+16,8077469.924975501,14.649510863293202,0.23425873965798732,[0.22258508],0
1.610746280074098e+33,22654653950.935158,1.0696261834063984e+34,1.5976730148830636e+16,8075038.69014969,14.634035820873436,0.2336601148023872,[0.22254118],0
1.61141770411748e+33,22661764146.25639,1.0696419097249914e+34,1.5955039386606768e+16,8072607.282784129,14.618568126886776,0.23306270625841588,[0.22249732],0
1.6120891281608626e+33,22668877400.552845,1.0696575951701748e+34,1.5933366463241808e+16,8070175.70101772,14.603107778824322,0.23246651190155568,[0.22245349],0
1.6127605522042446e+33,22675993719.339535,1.0696732398221142e+34,1.5911711366199388e+16,8067743.942997394,14.587654774188392,0.23187152961278754,[0.22240969],0
1.613431976247627e+33,22683113108.14189,1.0696888437608971e+34,1.5890074082988928e+16,8065312.0068780985,14.572209110492528,0.23127775727856933,[0.22236593],0
1.614103400291009e+33,22690235572.495705,1.0697044070665323e+34,1.5868454601165784e+16,8062879.890822807,14.556770785261694,0.23068519279081623,[0.22232221],0
1.6147748243343917e+33,22697361117.947205,1.06971992981895e+34,1.5846852908331114e+16,8060447.593002508,14.541339796032325,0.23009383404687783,[0.22227852],0
1.615446248377774e+33,22704489750.05298,1.0697354120980019e+34,1.5825268992132006e+16,8058015.111596217,14.525916140352473,0.22950367894951595,[0.22223486],0
1.6161176724211562e+33,22711621474.380028,1.0697508539834612e+34,1.5803702840261384e+16,8055582.44479097,14.510499815781913,0.228914725406885,[0.22219124],0
1.6167890964645385e+33,22718756296.505745,1.069766255555022e+34,1.5782154440458044e+16,8053149.590781822,14.495090819892223,0.22832697133250826,[0.22214766],0
1.6174605205079208e+33,22725894222.01792,1.069781616892301e+34,1.5760623780506652e+16,8050716.5477718515,14.479689150266948,0.2277404146452581,[0.22210411],0
1.618131944551303e+33,22733035256.51474,1.0697969380748348e+34,1.5739110848237744e+16,8048283.313972157,14.464294804501659,0.22715505326933355,[0.22206059],0
1.6188033685946853e+33,22740179405.604774,1.0698122191820825e+34,1.571761563152773e+16,8045849.887601861,14.448907780204099,0.2265708851342427,[0.22201711],0
1.6194747926380676e+33,22747326674.907,1.0698274602934244e+34,1.5696138118298872e+16,8043416.266888103,14.433528074994266,0.22598790817477352,[0.22197367],0
1.62014621668145e+33,22754477070.05079,1.0698426614881624e+34,1.5674678296519322e+16,8040982.45006605,14.418155686504566,0.22540612033098306,[0.22193026],0
1.620817640724832e+33,22761630596.6759,1.0698578228455193e+34,1.5653236154203084e+16,8038548.435378885,14.402790612379867,0.22482551954816965,[0.22188688],0
1.6214890647682144e+33,22768787260.432495,1.06987294444464e+34,1.5631811679410042e+16,8036114.221077815,14.387432850277667,0.22424610377685156,[0.22184355],0
1.6221604888115967e+33,22775947066.98113,1.0698880263645897e+34,1.5610404860245936e+16,8033679.805422067,14.372082397868168,0.22366787097274882,[0.22180024],0
1.622831912854979e+33,22783110021.99275,1.0699030686843566e+34,1.5589015684862384e+16,8031245.186678892,14.356739252834391,0.22309081909676626,[0.22175698],0
1.6235033368983612e+33,22790276131.148697,1.0699180714828491e+34,1.5567644141456868e+16,8028810.36312356,14.341403412872308,0.2225149461149604,[0.22171375],0
1.6241747609417435e+33,22797445400.14072,1.0699330348388977e+34,1.5546290218272748e+16,8026375.333039364,14.326074875690939,0.22194024999853312,[0.22167055],0
1.624846184985126e+33,22804617834.670948,1.0699479588312539e+34,1.5524953903599232e+16,8023940.094717615,14.310753639012455,0.221366728723802,[0.2216274],0
1.625517609028508e+33,22811793440.45191,1.069962843538591e+34,1.5503635185771436e+16,8021504.646457653,14.295439700572322,0.22079438027218168,[0.22158428],0
1.6261890330718906e+33,22818972223.206535,1.0699776890395033e+34,1.548233405317028e+16,8019068.9865668295,14.280133058119356,0.2202232026301647,[0.22154119],0
1.6268604571152726e+33,22826154188.668137,1.069992495412507e+34,1.5461050494222632e+16,8016633.113360527,14.264833709415917,0.21965319378930154,[0.22149814],0
1.6275318811586552e+33,22833339342.58044,1.0700072627360393e+34,1.5439784497401148e+16,8014197.025162141,14.249541652237923,0.2190843517461767,[0.22145513],0
1.6282033052020371e+33,22840527690.697548,1.0700219910884592e+34,1.5418536051224432e+16,8011760.720303096,14.234256884375066,0.21851667450239343,[0.22141215],0
1.6288747292454197e+33,22847719238.78397,1.070036680548047e+34,1.5397305144256876e+16,8009324.19712283,14.218979403630819,0.21795016006454834,[0.22136922],0
1.6295461532888017e+33,22854913992.614605,1.0700513311930043e+34,1.5376091765108824e+16,8006887.453968812,14.203709207822662,0.21738480644421543,[0.22132631],0
1.6302175773321843e+33,22862111957.974754,1.0700659431014541e+34,1.53548959024364e+16,8004450.489196522,14.188446294782054,0.21682061165792407,[0.22128345],0
1.6308890013755662e+33,22869313140.6601,1.0700805163514413e+34,1.5333717544941684e+16,8002013.301169472,14.173190662354708,0.2162575737271383,[0.22124062],0
1.6315604254189488e+33,22876517546.476738,1.0700950510209316e+34,1.531255668137255e+16,7999575.888259184,14.157942308400559,0.21569569067823893,[0.22119783],0
1.6322318494623308e+33,22883725181.24114,1.0701095471878125e+34,1.5291413300522804e+16,7997138.248845212,14.142701230793982,0.215134960542502,[0.22115508],0
1.6329032735057134e+33,22890936050.780193,1.0701240049298929e+34,1.5270287391232056e+16,7994700.381315125,14.127467427423817,0.21457538135608004,[0.22111236],0
1.6335746975490953e+33,22898150160.93116,1.0701384243249028e+34,1.5249178942385852e+16,7992262.284064517,14.112240896193574,0.21401695115998098,[0.22106968],0
1.634246121592478e+33,22905367517.541718,1.0701528054504945e+34,1.5228087942915542e+16,7989823.955496999,14.097021635021456,0.21345966800004937,[0.22102704],0
1.6349175456358602e+33,22912588126.46992,1.0701671483842407e+34,1.52070143817984e+16,7987385.39402421,14.081809641840541,0.21290352992694614,[0.22098443],0
